,1665864731.050685,1665864758.7979,1665864786.392043,1665864814.004384,1665864841.779506,1665864869.531182,1665864897.199148,1665864924.876651,1665864952.6016881,1665864980.324327,1665865008.075302,1665865035.868053,1665865065.0400178,1665865095.9829571,1665865125.508387,1665865153.806338,1665865182.536268,1665865210.743304,1665865239.184462,1665865268.4933782,1665865296.4748201,1665865324.938813,1665865353.0099452,1665865381.932555,1665865411.1838222,1665865440.204353,1665865469.248495,1665865498.637717,1665865528.373805,1665865557.650203,1665865586.405052,1665865614.9619331,1665865643.146349,1665865671.3118432,1665865699.403958,1665865728.785054,1665865757.125132,1665865784.944895,1665865813.5467489,1665865842.1283252,1665865869.8219678
0,15.383123133226432,25.57424233289963,2.978849717283915,2.8347605210723668,2.664737217656361,2.6202125220015327,2.5913197593661668,2.5612531137942938,2.5539821872322195,2.5383746027576306,2.5302472225884904,2.5227553679243018,2.5164835220166357,2.5120736433442987,2.506980811416822,2.5035525781900207,2.5013106869047586,2.4997311987996818,2.498344112231406,2.497454588182579,2.4967620015051266,2.4963199857086025,2.4957595487694477,2.4952613331787976,2.4947630979579656,2.494319015594382,2.493934460617484,2.493611615520809,2.4933454015222436,2.493160295132635,2.492981604901249,2.492799587402801,2.492513423111709,2.492255392775699,2.492083218907655,2.4919394207499406,2.491682550547616,2.4913640105723656,2.491012571194567,2.4905657606162026,2.49028383848159
