,1665864731.214314,1665864758.963798,1665864786.557389,1665864814.1687171,1665864841.94497,1665864869.697313,1665864897.363638,1665864925.039968,1665864952.767949,1665864980.490054,1665865008.2388968,1665865036.0344021,1665865065.230803,1665865096.161729,1665865125.676337,1665865153.9757361,1665865182.716596,1665865210.909554,1665865239.365577,1665865268.674929,1665865296.6408288,1665865325.106328,1665865353.1764321,1665865382.103137,1665865411.3579872,1665865440.370472,1665865469.415612,1665865498.815139,1665865528.540954,1665865557.818411,1665865586.571488,1665865615.137377,1665865643.3190432,1665865671.47724,1665865699.567935,1665865728.9486852,1665865757.293042,1665865785.109084,1665865813.728998,1665865842.29355,1665865869.9862468
0,15.243021270243878,10.347191299652312,3.2255843844176755,3.1381090963623275,3.085596849668576,3.0498432496442,3.0276383029727816,3.0047760232366696,2.99847235638127,2.990660303084645,2.982893730630608,2.974711175328446,2.97140256504931,2.968939549142847,2.9671312806675725,2.964368944575952,2.9627341628678825,2.961968368669199,2.9615086038101794,2.961748417441461,2.9625761437056575,2.9632203110353346,2.9637620004540723,2.964295509965752,2.9646317993255176,2.9650936317695384,2.9655973889100045,2.966143094897248,2.9667261833962852,2.967408447791939,2.968028566951622,2.968636357507928,2.969148248247425,2.9696292653864926,2.9701133181824773,2.9706094826878338,2.9710323147731863,2.9713509829738727,2.9717241255493776,2.972028323435624,2.972428882402184
