,1665865896.3883672,1665865923.96644,1665865951.312257,1665865978.133019,1665866005.565834,1665866032.848675,1665866060.705374,1665866088.070674,1665866118.597525,1665866148.8731542,1665866179.593686,1665866208.465674,1665866237.519583,1665866266.994668,1665866295.879067,1665866324.29637,1665866352.692506,1665866380.8716311,1665866409.027781,1665866436.992736,1665866463.811397,1665866491.722698,1665866519.7317288,1665866547.650173,1665866575.876658,1665866604.36387,1665866632.413723,1665866660.5090828,1665866688.7640839,1665866721.970388,1665866749.235438,1665866775.990767,1665866802.601676,1665866829.1819232,1665866855.812819,1665866882.8294961,1665866909.789352,1665866936.988356,1665866964.055161,1665866991.29933,1665867018.2781298,1665867045.402407,1665867072.3526552,1665867099.6675541,1665867126.9433951,1665867155.000465,1665867182.9190001,1665867210.209911,1665867238.1594229,1665867265.278408,1665867292.374957,1665867319.430733,1665867346.642106,1665867375.013912,1665867402.605964,1665867430.168336,1665867458.047486,1665867486.187566,1665867514.783264,1665867542.301458,1665867570.4996722,1665867599.247257,1665867627.412221,1665867655.046561,1665867682.6079628,1665867710.2211368,1665867737.951256,1665867765.5718532,1665867793.163079,1665867820.768693,1665867848.70559,1665867877.198813,1665867906.2027478,1665867934.7891998,1665867963.632651,1665867992.220246,1665868020.672713,1665868050.07919,1665868079.915563,1665868109.442253,1665868138.361268
0,15.383123133226432,3.2577055827936685,3.112361922800734,3.1071583280468418,3.1039940771787875,3.099277577410744,3.0907766878531664,3.074097703597932,3.0411465475844244,2.9876085586813765,2.9300499526210833,2.881951291869967,2.8418033933976026,2.806402691341656,2.774808828320066,2.746954347259768,2.7226847748804004,2.7016017045687852,2.683206785999628,2.667031675540478,2.6526993695179515,2.6399302411099588,2.6285163271798737,2.618293935904607,2.6091244560718065,2.600885989514755,2.5934724302563534,2.58679132597635,2.580759988317267,2.575304101032075,2.5703581649468297,2.565865354941653,2.5617756662690594,2.5580439785036493,2.554629777506114,2.55149730710693,2.5486151473218173,2.545955764080802,2.5434951707153153,2.5412125992066645,2.5390900599073745,2.5371119329157956,2.5352646700058377,2.533536492158249,2.531916961728975,2.5303966041675476,2.528966829808736,2.5276200510011613,2.5263496000356302,2.52514948590904,2.524014232973021,2.522938924909206,2.5219192896064335,2.520951530099441,2.520032056882882,2.5191574151001257,2.5183243438622647,2.5175298451919,2.5167712202930534,2.5160460660656443,2.5153522556723416,2.5146878868508704,2.5140512039654643,2.51344056293118,2.5128544333958454,2.5122913905631212,2.51175008516731,2.511229225639118,2.510727594431043,2.5102440810643474,2.509777683395458,2.5093274803171988,2.5088925955888928,2.508472201384047,2.5080655238020104,2.507671840697482,2.5072904777272575,2.506920805067537,2.5065622420266997,2.5062142669893035,2.5058764176412502
